QUOTE_DATE,UNDERLYING_LAST,EXPIRE_DATE,DTE,STRIKE,C_MID,RF_RATE
2021-02-17,392.43, 2021-06-18,120.96,435.0,2.375,0.0004
2021-01-13,379.75, 2022-02-18,401.0,225.0,156.82,0.0009
2021-11-18,469.72, 2022-03-31,132.96,501.0,4.365,0.0005
2020-10-14,347.93, 2020-11-20,37.04,349.0,9.53,0.0012
2021-07-30,438.5, 2021-08-18,19.0,434.0,8.120000000000001,0.0006
2021-10-21,453.63, 2022-06-30,252.0,565.0,0.325,0.0006
2020-06-30,308.57, 2020-09-18,80.0,35.0,274.13,0.0016
2020-10-13,350.17, 2020-11-20,38.04,220.0,130.415,0.0011
2022-01-03,477.77, 2022-03-18,73.96,516.0,0.755,0.0009
2021-12-08,469.54, 2022-06-30,203.96,550.0,1.285,0.0007000000000000001
2022-08-03,414.41, 2023-03-17,226.0,635.0,0.045,0.024399999999999998
2021-08-13,445.92, 2021-09-08,26.0,520.0,0.005,0.0006
2021-01-29,370.25, 2021-02-26,28.0,379.0,5.925000000000001,0.0006
2022-05-13,401.58, 2022-06-01,19.0,275.0,126.505,0.0101
2020-12-08,370.2, 2021-01-22,45.0,391.0,1.17,0.0009
2020-07-02,312.22, 2020-07-13,11.0,360.0,0.01,0.0014000000000000002
2020-10-26,339.52, 2020-11-13,18.04,285.0,55.08,0.0011
2021-07-15,434.65, 2022-01-21,190.04,175.0,259.77,0.0005
2022-06-15,379.15, 2023-01-20,219.04,575.0,0.1,0.0169
2020-01-31,321.75, 2022-01-21,721.0,385.0,4.1450000000000005,0.0152
2021-10-13,435.18, 2023-03-17,520.0,340.0,107.475,0.0005
2021-10-01,434.19, 2021-10-29,28.0,520.0,0.005,0.0004
2020-06-10,319.03, 2021-09-17,464.0,315.0,31.4,0.0017000000000000001
2020-10-30,326.74, 2021-06-18,231.0,306.0,39.14,0.0009
2022-11-01,384.59, 2022-12-30,59.04,347.0,42.81,0.0406
2020-02-12,337.44, 2022-01-21,709.0,145.0,192.795,0.0155
2022-07-05,381.95, 2022-09-30,87.0,361.0,32.540000000000006,0.018600000000000002
2021-03-08,381.73, 2021-03-10,2.0,295.0,86.55,0.0005
2020-12-21,367.65, 2021-01-06,16.0,385.0,0.43,0.0009
2020-11-25,362.49, 2020-12-04,9.0,391.0,0.015,0.0009
2021-02-25,382.3, 2021-03-29,31.96,305.0,78.515,0.0004
2020-10-22,344.67, 2021-05-21,211.0,340.0,26.065,0.0009
2020-10-06,334.95, 2020-10-23,17.0,310.0,26.375,0.001
2022-07-01,381.2, 2022-09-16,77.0,434.0,1.14,0.0166
2021-02-02,381.47, 2021-02-22,20.0,377.0,9.795,0.0007000000000000001
2020-12-07,369.14, 2021-06-18,192.96,285.0,87.3,0.0008
2020-08-11,332.8, 2021-06-18,311.0,125.0,207.875,0.0011
2022-10-11,357.76, 2024-12-20,801.04,195.0,176.5,0.0353
2022-05-06,411.41, 2022-06-17,42.0,446.0,1.875,0.0084
2022-09-26,364.32, 2023-06-16,263.0,403.0,17.43,0.033
2022-09-19,388.54, 2022-11-18,60.04,352.0,42.425,0.0329
2022-05-18,392.11, 2022-09-30,135.0,459.0,1.82,0.0102
2021-11-29,464.54, 2021-12-01,2.0,494.0,0.005,0.0006
2020-03-25,246.79, 2020-03-31,6.0,370.0,0.005,-0.0004
2022-02-01,452.88, 2022-04-14,71.96,413.0,46.0,0.002
2021-05-04,415.64, 2021-06-18,45.0,352.0,64.53999999999999,0.0002
2020-03-20,228.95, 2020-09-30,194.0,215.0,36.98,0.0005
2020-03-24,242.0, 2022-01-21,668.04,240.0,31.94,0.0001
2022-10-18,371.15, 2022-10-24,6.0,356.0,16.02,0.038900000000000004
2022-09-07,397.79, 2022-12-16,100.04,240.0,158.66000000000005,0.0298
2021-01-28,377.63, 2022-12-16,687.0,295.0,99.48,0.0007000000000000001
2021-08-09,442.14, 2022-06-17,312.0,383.0,71.305,0.0006
2020-07-22,326.82, 2020-07-27,5.0,284.0,42.870000000000005,0.0013
2021-02-02,381.47, 2021-02-16,14.0,344.0,38.315,0.0007000000000000001
2022-05-24,393.97, 2022-12-30,220.04,580.0,0.0849999999999999,0.0105
2020-03-24,242.0, 2021-12-17,633.04,90.0,153.75,0.0001
2022-06-02,417.37, 2022-07-01,29.0,398.0,23.245,0.0113
2022-04-26,416.17, 2022-04-29,3.0,467.0,0.005,0.0084
2020-06-30,308.57, 2020-10-16,108.0,344.0,2.3,0.0016
2022-12-23,382.88, 2023-01-06,14.0,440.0,0.015,0.042300000000000004
2021-04-22,412.35, 2021-09-17,148.0,318.0,97.085,0.0003
2021-11-24,469.44, 2022-05-20,176.96,543.0,1.0699999999999998,0.0006
2021-05-27,419.2, 2022-03-18,295.0,555.0,0.22,0.0002
2021-05-12,405.57, 2021-08-20,100.0,470.0,0.405,0.0002
2021-09-03,453.08, 2021-09-24,21.0,370.0,83.11,0.0005
2020-11-04,343.46, 2020-11-18,14.0,335.0,13.06,0.001
2020-09-17,335.84, 2021-06-30,286.0,327.0,31.825000000000003,0.0009
2020-03-27,254.0, 2020-04-09,13.0,165.0,88.44,0.0003
2022-12-29,383.33, 2023-06-30,182.96,415.0,12.21,0.0434
2022-12-29,383.33, 2023-02-10,43.0,383.0,12.33,0.0434
2021-12-22,467.71, 2022-06-30,189.96,315.0,155.805,0.0008
2021-05-26,419.02, 2021-06-16,21.0,379.0,40.585,0.0002
2022-07-15,385.09, 2024-01-19,553.04,295.0,110.98,0.0229
2022-07-05,381.95, 2022-07-06,1.0,382.0,2.0700000000000003,0.018600000000000002
2022-06-01,409.64, 2023-03-31,303.0,439.0,20.915,0.011200000000000002
2021-08-02,437.6, 2022-06-30,332.0,478.0,9.37,0.0005
2020-11-23,357.54, 2021-03-19,115.96,110.0,247.405,0.0008
2021-11-09,467.38, 2022-04-14,155.96,325.0,143.48,0.0004
2022-06-14,373.83, 2022-12-16,185.04,398.0,16.34,0.0178
2021-05-17,415.52, 2021-06-04,18.0,447.0,0.025,0.0002
2020-07-15,321.98, 2021-03-19,247.0,202.0,121.9,0.0016
2022-10-07,362.91, 2023-09-29,357.0,368.0,39.0,0.0331
2021-02-16,392.4, 2021-03-08,20.0,421.0,0.045,0.0004
2020-04-06,264.79, 2020-09-18,165.0,334.0,0.985,0.0015
2022-05-27,415.31, 2022-05-31,4.0,384.0,31.3,0.0106
2021-03-11,393.48, 2023-03-17,735.96,530.0,4.95,0.0004
2021-01-05,371.31, 2022-12-16,710.0,545.0,1.685,0.0009
2021-07-21,434.55, 2022-03-18,240.0,422.0,31.855,0.0005
2020-12-04,369.81, 2021-05-21,167.96,250.0,120.385,0.0009
2022-01-20,446.65, 2022-03-04,43.0,472.0,2.19,0.0018
2022-02-17,437.17, 2022-06-17,119.96,442.0,19.155,0.0037
2021-06-11,424.34, 2021-06-23,12.0,409.0,15.705,0.0003
2022-04-22,426.06, 2022-06-17,56.0,165.0,261.89,0.008199999999999999
2020-09-10,333.92, 2020-11-20,71.04,318.0,25.945,0.0012
2020-05-07,287.7, 2020-05-15,8.0,217.0,70.6,0.0011
2020-03-17,254.1, 2020-04-01,15.0,286.0,1.455,0.0019
2022-02-25,437.66, 2022-02-28,3.0,355.0,82.815,0.0033
2021-08-03,441.17, 2021-08-30,27.0,447.0,2.73,0.0005
2021-08-03,441.17, 2021-08-18,15.0,483.0,0.005,0.0005
2021-06-10,423.61, 2021-10-15,127.0,565.0,0.02,0.0003
2021-04-22,412.35, 2021-08-20,120.0,205.0,207.56,0.0003
2022-11-16,395.49, 2023-02-17,93.0,337.0,64.085,0.0414
2022-08-05,413.44, 2022-12-30,147.04,429.0,15.37,0.0248
2020-09-11,334.1, 2021-12-17,462.04,293.0,58.915,0.0011
2021-03-22,392.53, 2021-10-15,207.0,470.0,0.94,0.0003
2020-11-12,353.33, 2021-01-15,64.0,257.0,96.8,0.001
2021-11-04,466.86, 2021-11-22,18.04,473.0,1.64,0.0004
2022-02-08,450.82, 2022-03-25,44.96,426.0,29.99,0.0027
2020-03-18,241.23, 2021-01-15,303.04,320.0,4.355,0.0002
2021-11-16,469.17, 2023-01-20,430.0,640.0,0.645,0.0005
2021-11-15,467.47, 2022-02-18,95.0,275.0,192.59500000000003,0.0005
2022-03-28,455.85, 2022-04-13,16.0,422.0,34.41,0.006
2020-02-26,311.61, 2020-03-31,33.96,344.0,0.09,0.015
2022-05-09,398.33, 2023-01-20,256.04,615.0,0.065,0.0092
2022-04-15,437.79, 2022-05-13,28.0,429.0,15.565,0.0092
2021-06-02,420.37, 2022-02-18,261.04,434.0,15.32,0.0002
2021-05-18,411.94, 2022-06-17,395.0,350.0,75.28999999999999,0.0002
2022-09-01,396.39, 2022-09-19,18.0,479.0,0.01,0.0288
2020-11-09,354.53, 2021-06-30,232.96,306.0,57.655,0.0011
2022-04-20,444.6, 2022-12-30,254.04,444.0,32.53,0.008199999999999999
2022-07-15,385.09, 2022-09-16,63.0,280.0,105.855,0.0229
2020-07-23,322.96, 2020-08-17,25.0,310.0,16.51,0.0012
2022-11-11,398.61, 2022-11-18,7.0,310.0,88.70500000000001,0.0012
2020-08-03,328.67, 2021-09-17,410.0,130.0,199.195,0.001
2022-07-20,394.76, 2022-08-19,30.0,470.0,0.035,0.024399999999999998
2020-03-05,302.51, 2020-03-31,25.96,353.0,0.03,0.0060999999999999995
2022-10-12,356.58, 2022-12-16,65.04,393.0,4.1850000000000005,0.0356
2020-08-03,328.67, 2020-09-30,58.0,336.0,6.529999999999999,0.001
2020-11-25,362.49, 2022-12-16,751.0,480.0,4.805,0.0009
2021-08-09,442.14, 2021-08-20,11.0,307.0,135.2,0.0006
2020-08-24,342.89, 2020-09-04,11.0,297.0,45.71,0.0012
2021-09-20,434.01, 2021-11-19,60.04,530.0,0.015,0.0004
2021-02-16,392.4, 2021-12-17,304.0,301.0,99.23,0.0004
2020-02-18,336.73, 2021-12-17,668.0,384.0,7.18,0.0155
2020-11-04,343.46, 2021-03-31,146.96,253.0,93.41,0.001
2022-01-14,464.66, 2022-03-18,62.96,260.0,205.03,0.0013
2022-09-01,396.39, 2022-10-14,43.0,409.0,6.055,0.0288
2020-12-16,370.17, 2020-12-24,8.0,390.0,0.05,0.0009
2021-03-15,396.46, 2022-01-21,312.04,360.0,53.47,0.0004
2022-08-02,408.13, 2024-06-21,689.0,195.0,219.25,0.0248
2021-08-09,442.14, 2022-06-17,312.0,190.0,252.29,0.0006
2021-09-16,447.15, 2022-06-30,287.0,412.0,53.1,0.0004
2022-05-05,414.15, 2022-05-11,6.0,360.0,53.85,0.0084
2020-01-09,326.59, 2020-01-24,15.0,284.0,42.895,0.0151
2020-08-11,332.8, 2020-11-20,101.04,293.0,45.805,0.0011
2020-02-25,312.59, 2020-10-16,233.96,281.0,40.73,0.015
2022-08-11,420.0, 2023-09-15,400.0,520.0,5.685,0.0252
2020-05-21,294.84, 2020-10-16,148.0,320.0,6.04,0.0012
2020-02-10,334.75, 2020-12-18,312.0,260.0,77.61500000000001,0.0155
2021-08-23,447.27, 2021-09-22,30.0,456.0,1.535,0.0005
2022-12-01,407.4, 2023-01-06,36.0,418.0,4.595000000000001,0.042199999999999994
2021-01-22,382.82, 2021-02-05,14.0,355.0,29.085,0.0008
2021-10-04,428.7, 2022-01-21,109.04,438.0,12.12,0.0004
2021-12-10,470.68, 2022-03-31,110.96,525.0,0.8300000000000001,0.0006
2021-03-17,397.24, 2021-03-22,5.0,260.0,137.07999999999998,0.0002
2022-05-17,408.26, 2022-06-24,38.0,570.0,0.005,0.0106
2022-09-08,400.39, 2022-09-19,11.0,414.0,0.835,0.0297
2021-10-04,428.7, 2021-10-22,18.0,487.0,0.015,0.0004
2022-10-31,386.15, 2022-12-16,46.04,458.0,0.185,0.0406
2021-09-17,441.52, 2022-03-18,182.0,155.0,286.735,0.0004
2022-10-04,377.8, 2022-11-04,31.0,355.0,27.685,0.0332
2021-05-12,405.57, 2021-06-02,21.0,426.0,0.685,0.0002
2021-08-31,451.6, 2021-10-01,31.0,478.0,0.065,0.0004
2021-06-15,424.51, 2022-06-17,367.0,400.0,44.28,0.0003
2022-01-10,465.44, 2023-01-20,375.0,675.0,0.245,0.0013
2021-08-25,448.88, 2021-12-17,114.04,281.0,168.175,0.0006
2021-09-15,447.88, 2021-09-17,2.0,405.0,42.805,0.0004
2020-10-21,342.65, 2021-03-19,149.0,250.0,95.465,0.001
2021-02-12,392.73, 2021-03-12,28.0,396.0,4.955,0.0004
2022-01-27,431.16, 2022-09-30,245.96,399.0,53.61,0.002
2020-04-24,282.89, 2021-09-17,511.0,125.0,158.39,0.0012
2021-03-10,389.48, 2022-03-18,372.96,370.0,43.585,0.0004
2020-12-15,369.59, 2021-01-15,31.0,386.0,1.03,0.0008
2020-02-04,329.06, 2020-09-18,226.96,351.0,4.275,0.0154
2021-10-26,455.96, 2021-11-01,6.0,469.0,0.035,0.0006
2021-09-17,441.52, 2021-10-01,14.0,530.0,0.005,0.0004
2021-12-10,470.68, 2022-01-12,33.0,480.0,2.67,0.0006
2022-03-28,455.85, 2022-05-02,35.0,300.0,155.68,0.006
2021-01-22,382.82, 2021-05-21,118.96,394.0,11.125,0.0008
2022-05-02,414.55, 2023-03-31,333.0,446.0,22.845,0.009000000000000001
2021-10-14,442.47, 2021-11-26,43.04,436.0,12.82,0.0005
2022-10-19,368.51, 2022-11-07,19.04,320.0,49.535,0.0391
2021-11-08,468.99, 2024-01-19,802.0,380.0,112.0,0.0006
2021-11-09,467.38, 2021-12-10,31.0,461.0,11.795,0.0004
2021-11-18,469.72, 2022-03-18,119.96,465.0,20.07,0.0005
2021-07-13,435.72, 2021-07-16,3.0,358.0,77.66,0.0005
2021-12-30,476.14, 2022-06-30,181.96,525.0,3.595,0.0005
2022-09-23,367.93, 2024-12-20,819.04,190.0,189.835,0.031200000000000002
2021-09-20,434.01, 2021-10-29,39.0,435.0,10.735,0.0004
2020-08-28,350.57, 2021-03-19,203.0,219.0,132.72500000000002,0.001
2022-08-08,413.01, 2022-09-16,39.0,346.0,68.535,0.025699999999999997
2020-08-10,335.56, 2020-09-18,39.0,20.0,315.485,0.0011
2022-10-20,365.52, 2022-12-30,71.04,409.0,2.95,0.0391
2021-05-07,422.07, 2021-06-04,28.0,388.0,35.305,0.0002
2021-07-21,434.55, 2021-10-15,86.0,373.0,64.255,0.0005
2020-07-27,323.29, 2020-08-17,21.0,315.0,11.715,0.0011
2020-12-21,367.65, 2020-12-31,10.0,350.0,19.39,0.0009
2020-07-09,314.57, 2020-09-30,83.0,319.0,11.84,0.0013
2020-09-22,330.3, 2021-03-31,190.0,351.0,12.805,0.001
2022-11-08,382.0, 2023-06-30,233.96,510.0,0.865,0.040999999999999995
2020-04-14,283.8, 2020-04-17,3.0,245.0,38.84,0.002
2020-02-28,296.24, 2021-01-15,322.0,350.0,2.015,0.0125
2022-08-10,419.95, 2022-08-12,2.0,386.0,33.945,0.0256
2021-02-02,381.47, 2021-03-19,44.96,210.0,171.83999999999995,0.0007000000000000001
2022-04-08,447.63, 2023-12-15,616.04,305.0,159.42000000000002,0.0069
2020-03-19,240.94, 2020-03-20,1.0,189.0,52.575,0.0004
2020-07-02,312.22, 2020-11-20,141.04,342.0,5.115,0.0014000000000000002
2020-08-28,350.57, 2020-09-18,21.0,238.0,112.65,0.001
2020-09-29,332.43, 2020-12-31,93.04,316.0,28.525,0.0009
2021-08-27,450.25, 2022-06-17,294.0,260.0,190.885,0.0005
2021-12-01,450.44, 2022-02-18,79.0,368.0,86.47,0.0006
2022-04-22,426.06, 2022-12-16,238.04,180.0,246.895,0.008199999999999999
2022-04-20,444.6, 2022-05-11,21.0,515.0,0.005,0.008199999999999999
2020-03-11,274.25, 2020-04-08,28.0,290.0,6.550000000000001,0.0040999999999999995
2020-09-02,357.78, 2021-12-17,471.04,335.0,48.865,0.0012
2021-02-26,380.36, 2021-09-17,202.96,302.0,86.19999999999999,0.0004
2022-01-14,464.66, 2022-02-22,39.0,450.0,20.355,0.0013
2020-03-12,247.91, 2021-12-17,645.04,292.0,16.105,0.0033
2020-01-10,325.64, 2020-01-24,14.0,293.0,33.015,0.0151
2022-06-06,411.76, 2023-06-16,375.0,615.0,0.495,0.0123
2020-04-29,293.15, 2020-07-17,79.0,50.0,243.33,0.001
2022-05-24,393.97, 2022-09-16,115.0,530.0,0.055,0.0105
2022-08-05,413.44, 2022-08-05,0.0,325.0,88.43,0.0248
2021-07-07,434.5, 2021-10-15,100.0,452.0,4.49,0.0005
2022-12-14,399.41, 2024-01-19,401.0,280.0,133.37,0.042300000000000004
2022-11-11,398.61, 2022-12-23,42.0,500.0,0.015,0.042300000000000004
2020-06-05,319.4, 2021-12-17,560.04,364.0,9.505,0.0015
2020-12-22,367.24, 2020-12-30,8.0,300.0,67.28999999999999,0.0009
2021-03-23,389.59, 2023-03-17,724.0,310.0,95.295,0.0001
2022-01-27,431.16, 2022-02-07,11.0,484.0,0.025,0.002
2022-06-27,388.66, 2022-12-30,186.04,230.0,161.005,0.0175
2022-08-12,427.06, 2022-08-29,17.0,390.0,37.685,0.0253
2021-06-24,425.1, 2021-12-31,190.04,444.0,8.27,0.0005
2020-06-15,307.11, 2020-08-21,67.0,279.0,34.44,0.0018
2020-07-16,320.86, 2021-03-19,246.0,165.0,156.505,0.0011
2021-11-19,468.91, 2022-03-31,131.96,415.0,60.675,0.0005
2020-02-04,329.06, 2020-02-26,22.0,340.0,0.365,0.0154
2022-11-28,395.93, 2023-09-15,290.96,220.0,182.0,0.043
2020-01-08,324.39, 2020-09-18,253.96,385.0,0.31,0.0151
2021-04-05,406.27, 2021-09-30,178.0,351.0,61.235,0.0003
2020-08-19,337.13, 2022-06-17,667.0,425.0,5.445,0.0011
2020-04-23,279.01, 2020-06-05,43.0,279.0,13.71,0.0011
2020-01-24,328.74, 2020-09-30,249.96,363.0,1.85,0.0151
2021-01-19,378.64, 2021-02-03,15.0,413.0,0.025,0.0009
2021-04-06,406.06, 2021-06-30,85.0,475.0,0.14,0.0002
2022-04-14,437.94, 2022-09-16,155.0,423.0,34.55,0.0078000000000000005
2020-03-18,241.23, 2020-12-31,288.04,323.0,3.25,0.0002
2022-01-07,466.02, 2022-02-18,42.0,210.0,256.075,0.001
2020-08-03,328.67, 2021-01-15,165.04,390.0,1.1749999999999998,0.001
2022-09-28,370.49, 2022-09-30,2.0,442.0,0.01,0.0329
2020-12-22,367.24, 2023-12-15,1088.0,465.0,11.58,0.0009
2022-08-25,419.5, 2022-10-21,57.0,321.0,98.78,0.0278
2020-03-30,261.56, 2020-05-15,46.0,274.0,10.685,0.0012
2021-10-05,433.06, 2021-10-18,13.0,482.0,0.015,0.0004
2022-09-28,370.49, 2022-12-16,79.04,353.0,30.91,0.0329
2021-09-17,441.52, 2022-02-18,154.04,466.0,7.58,0.0004
2022-10-05,377.12, 2022-10-12,7.0,450.0,0.005,0.0333
2022-08-11,420.0, 2023-06-30,323.0,465.0,16.16,0.0252
2021-10-27,453.92, 2021-11-12,16.04,240.0,213.95,0.0006
2021-12-17,459.86, 2022-03-31,103.96,421.0,48.495,0.0005
2021-11-03,464.73, 2021-11-17,14.04,502.0,0.015,0.0005
2022-07-29,412.05, 2022-08-19,21.0,389.0,25.035,0.023399999999999997
2021-11-26,458.97, 2023-03-17,475.96,355.0,117.33,0.0006
2020-06-11,300.69, 2020-12-18,190.04,351.0,3.5,0.0017000000000000001
2022-03-10,425.49, 2022-04-14,34.96,345.0,80.92,0.0038
2021-06-24,425.1, 2021-07-02,8.0,428.0,1.02,0.0005
2021-06-30,428.14, 2022-12-16,534.04,485.0,10.395,0.0005
2020-11-16,362.45, 2020-12-04,18.0,307.5,54.92,0.0009
2020-05-12,286.55, 2020-10-16,157.0,415.0,0.03,0.0013
2021-05-03,418.17, 2021-10-15,165.0,432.0,10.98,0.0004
2022-01-21,438.16, 2022-03-31,68.96,518.0,0.145,0.0017000000000000001
2020-04-08,274.0, 2020-12-18,254.04,367.0,0.955,0.0022
2022-08-29,402.65, 2022-09-30,32.0,304.0,99.375,0.028900000000000002
2020-06-30,308.57, 2020-12-18,171.04,199.0,112.425,0.0016
2020-04-07,265.18, 2020-04-27,20.0,285.0,1.89,0.0014000000000000002
2020-07-16,320.86, 2022-03-18,610.0,315.0,37.11,0.0011
2020-11-04,343.46, 2021-03-19,134.96,180.0,164.0,0.001
2022-01-05,468.46, 2024-12-20,1080.0,350.0,144.125,0.0009
2020-06-22,310.67, 2021-01-15,207.04,445.0,0.195,0.0016
2020-04-16,278.96, 2020-09-18,155.0,278.0,23.81,0.0014000000000000002
2021-07-28,438.86, 2021-09-30,64.0,340.0,98.99,0.0005
2021-06-17,421.89, 2021-09-30,105.0,461.0,0.8049999999999999,0.0004
2021-02-18,390.83, 2022-09-16,574.96,480.0,8.175,0.0003
2022-11-01,384.59, 2022-12-02,31.04,255.0,130.60500000000002,0.0406
2022-07-25,395.54, 2022-09-16,53.0,436.0,1.02,0.0255
2021-09-28,433.66, 2021-10-29,31.0,403.0,34.42,0.0004
2020-03-26,261.14, 2020-03-30,4.0,295.0,0.08,-0.0005
2020-08-21,339.45, 2020-11-20,91.04,366.0,2.815,0.001
2022-09-27,363.39, 2022-09-28,1.0,410.0,0.01,0.0326
2020-06-17,311.66, 2020-07-17,30.0,238.0,73.69,0.0017000000000000001
2022-08-23,412.33, 2022-10-21,59.0,301.0,111.785,0.0271
2021-07-26,440.99, 2021-08-04,9.0,452.0,0.105,0.0005
2020-02-11,335.27, 2020-04-17,65.96,222.0,113.74,0.0154
2020-10-02,334.02, 2020-12-31,90.04,240.0,95.45,0.0009
2022-05-02,414.55, 2022-05-13,11.0,469.0,0.025,0.009000000000000001
2022-06-30,377.28, 2023-12-15,533.04,275.0,118.805,0.0166
2020-09-25,328.68, 2020-09-28,3.0,313.0,15.82,0.001
2022-09-09,406.57, 2023-06-30,294.0,358.0,69.57,0.0298
2022-09-29,362.84, 2022-10-07,8.0,384.0,0.545,0.0326
2021-12-27,477.26, 2021-12-31,4.0,439.0,38.355,0.0006
2020-07-06,317.01, 2022-12-16,893.04,520.0,1.075,0.0015
2020-11-03,335.91, 2020-12-18,45.0,235.0,101.875,0.001
2021-06-17,421.89, 2021-07-02,15.0,240.0,182.13,0.0004
2020-05-12,286.55, 2020-05-26,14.0,303.0,0.43,0.0013
2021-01-29,370.25, 2021-07-16,167.96,285.0,91.235,0.0006
2022-02-18,434.16, 2022-02-18,0.0,359.0,74.97,0.0034999999999999996
2021-10-11,434.69, 2022-03-18,158.0,382.0,60.845,0.0034999999999999996
2020-12-31,373.93, 2021-01-11,11.0,351.0,23.885,0.0009
2020-03-18,241.23, 2020-04-03,16.0,352.5,0.01,0.0002
2022-03-31,451.77, 2022-12-16,260.04,295.0,162.11,0.0051
2020-12-14,364.66, 2021-03-31,106.96,301.0,66.82,0.0009
2022-10-13,365.96, 2022-10-31,18.0,328.0,39.105,0.0364
2021-10-25,455.48, 2021-11-19,25.04,402.0,53.9,0.0006
2022-11-15,398.52, 2023-04-21,156.96,300.0,104.36,0.0414
2021-02-11,390.71, 2021-05-21,98.96,195.0,195.925,0.0005
2021-04-08,408.48, 2021-05-21,43.0,422.0,2.245,0.0001
2020-07-08,316.16, 2020-07-20,12.0,220.0,96.095,0.0015
2022-08-24,413.63, 2023-03-31,219.0,466.0,7.525,0.0273
2022-10-04,377.8, 2022-10-21,17.0,605.0,0.005,0.0332
2020-06-23,311.99, 2021-03-19,269.0,450.0,0.24,0.0016
2020-02-14,337.6, 2020-04-17,62.96,184.0,153.89,0.0155
2022-12-05,399.58, 2023-02-17,74.0,650.0,0.005,0.042699999999999995
2021-03-02,386.55, 2022-06-17,471.96,480.0,5.015000000000001,0.0004
2020-06-09,320.94, 2021-03-19,283.0,326.0,21.22,0.0019
2020-01-29,326.62, 2022-01-21,723.0,345.0,19.095,0.015300000000000001
2020-05-22,295.48, 2020-06-22,31.0,303.0,3.895,0.0012
2022-10-04,377.8, 2022-10-28,24.0,410.0,0.815,0.0332
2021-07-08,430.87, 2021-12-31,176.04,290.0,142.16,0.0006
2020-10-13,350.17, 2020-12-18,66.04,246.0,104.975,0.0011
2020-03-05,302.51, 2020-03-25,19.96,355.0,0.015,0.0060999999999999995
2021-05-03,418.17, 2023-01-20,627.04,385.0,59.27,0.0004
2021-08-17,443.95, 2021-08-30,13.0,427.0,18.06,0.0007000000000000001
2021-05-27,419.2, 2021-09-17,113.0,396.0,30.955,0.0002
2021-10-26,455.96, 2022-01-21,87.04,389.0,69.38,0.0006
2022-06-21,375.08, 2022-08-19,59.0,409.0,3.475,0.0166
2021-01-28,377.63, 2022-06-17,504.96,350.0,56.27,0.0007000000000000001
2020-09-21,327.13, 2020-10-07,16.0,299.0,28.96,0.001
2021-08-10,442.67, 2021-09-01,22.0,390.0,53.045,0.0005
2020-04-14,283.8, 2020-12-31,261.04,200.0,88.805,0.002
2020-09-11,334.1, 2020-10-14,33.0,230.0,104.215,0.0011
2021-06-02,420.37, 2021-12-17,198.04,411.0,25.79,0.0002
2021-08-13,445.92, 2021-10-01,49.0,438.0,13.07,0.0006
2020-01-08,324.39, 2020-12-18,345.0,240.0,87.185,0.0151
2020-11-05,350.21, 2020-11-11,6.0,357.0,1.46,0.001
2021-10-08,437.83, 2023-12-15,798.04,645.0,2.21,0.0005
2020-05-12,286.55, 2022-12-16,948.04,285.0,38.955,0.0013
2022-04-28,427.86, 2022-05-09,11.0,360.0,67.78,0.008100000000000001
2020-03-02,308.9, 2020-04-09,37.96,275.0,36.47,0.011000000000000001
2020-01-13,327.92, 2020-05-15,122.96,309.0,24.23,0.0154
2021-11-15,467.47, 2021-11-24,9.0,465.0,4.63,0.0005
2020-03-26,261.14, 2020-04-17,22.0,342.0,0.065,-0.0005
2022-05-31,412.8, 2022-12-30,213.04,488.0,3.155,0.0113
2020-09-23,322.54, 2020-09-30,7.0,319.0,6.615,0.0011
2021-04-08,408.48, 2021-04-14,6.0,245.0,163.48000000000002,0.0001
2022-11-21,394.59, 2022-12-16,25.0,333.0,62.73,0.042300000000000004
2021-01-26,383.83, 2021-03-01,34.0,300.0,84.39,0.0007000000000000001
2021-05-06,419.05, 2021-05-10,4.0,442.0,0.005,0.0002
2020-11-12,353.33, 2022-12-16,764.0,160.0,193.32,0.001
2022-04-25,428.5, 2023-03-17,326.0,240.0,192.435,0.009300000000000001
2020-05-12,286.55, 2020-12-18,220.04,364.0,0.47,0.0013
2021-06-17,421.89, 2021-07-16,29.0,357.0,65.045,0.0004
2021-03-24,387.49, 2022-02-18,331.04,418.0,12.8,0.0002
2020-12-29,371.57, 2021-09-17,261.96,333.0,52.54,0.001
2020-06-29,304.44, 2020-07-20,21.0,271.0,34.335,0.0014000000000000002
2022-01-26,433.21, 2022-12-30,338.0,305.0,136.07999999999998,0.0019
2020-05-01,282.83, 2020-05-08,7.0,284.0,4.32,0.0012
2022-09-27,363.39, 2023-01-20,115.04,660.0,0.01,0.0326
2022-09-08,400.39, 2022-09-16,8.0,520.0,0.01,0.0297
2020-10-02,334.02, 2021-06-30,271.0,319.0,37.275000000000006,0.0009
2022-08-08,413.01, 2023-01-20,165.04,630.0,0.015,0.025699999999999997
2020-07-31,326.42, 2020-08-10,10.0,300.0,26.665,0.0009
2020-06-26,299.98, 2022-01-21,574.04,380.0,5.135,0.0014000000000000002
2020-11-25,362.49, 2021-06-18,204.96,378.0,12.265,0.0009
2022-01-12,470.96, 2022-05-20,127.96,210.0,261.12,0.0012
2020-02-04,329.06, 2022-01-21,717.0,375.0,8.33,0.0154
2022-03-01,429.99, 2022-03-16,14.96,449.0,2.28,0.0032
2020-11-30,362.31, 2021-01-15,46.0,198.0,164.195,0.0008
